age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,"blue-collar","married","secondary",1,-147,0,1,"unknown",8,"may",156,1,-1,0,"unknown",1
31,"technician","single","tertiary",1,703,0,1,"unknown",8,"may",943,2,-1,0,"unknown",0
39,"blue-collar","married","primary",1,70,1,1,"unknown",8,"may",813,1,-1,0,"unknown",0
36,"technician","married","secondary",1,83,0,1,"unknown",8,"may",178,1,-1,0,"unknown",1
39,"blue-collar","married","secondary",1,125,0,1,"unknown",8,"may",142,1,-1,0,"unknown",1
37,"blue-collar","married","primary",1,190,0,0,"unknown",8,"may",194,1,-1,0,"unknown",1
52,"blue-collar","married","secondary",1,46,0,1,"unknown",8,"may",132,1,-1,0,"unknown",1
25,"management","single","tertiary",1,1348,0,1,"unknown",8,"may",109,1,-1,0,"unknown",1
42,"technician","married","secondary",1,420,0,1,"unknown",8,"may",94,1,-1,0,"unknown",1
27,"services","divorced","secondary",1,96,0,1,"unknown",8,"may",31,1,-1,0,"unknown",1
42,"blue-collar","married","primary",1,271,0,1,"unknown",8,"may",84,4,-1,0,"unknown",1
29,"admin.","divorced","secondary",1,1320,0,0,"unknown",8,"may",489,1,-1,0,"unknown",1
38,"blue-collar","married","primary",1,54,0,1,"unknown",8,"may",180,1,-1,0,"unknown",1
42,"entrepreneur","married","primary",1,198,0,1,"unknown",8,"may",314,1,-1,0,"unknown",1
35,"self-employed","married","primary",1,1094,0,1,"unknown",8,"may",207,1,-1,0,"unknown",1
41,"management","married","tertiary",1,141,0,0,"unknown",8,"may",146,3,-1,0,"unknown",1
57,"retired","married","primary",1,207,0,1,"unknown",8,"may",193,1,-1,0,"unknown",1
36,"blue-collar","married","secondary",1,-206,0,1,"unknown",8,"may",177,2,-1,0,"unknown",1
56,"management","divorced","tertiary",1,177,0,1,"unknown",8,"may",1040,1,-1,0,"unknown",1
33,"blue-collar","divorced","primary",1,176,0,1,"unknown",8,"may",622,1,-1,0,"unknown",1
41,"entrepreneur","divorced","tertiary",1,-413,0,1,"unknown",8,"may",170,2,-1,0,"unknown",1
33,"blue-collar","married","primary",1,-81,0,1,"unknown",8,"may",267,1,-1,0,"unknown",1
35,"management","divorced","tertiary",1,3837,0,1,"unknown",8,"may",1084,1,-1,0,"unknown",0
43,"management","married","tertiary",1,870,0,0,"unknown",8,"may",528,1,-1,0,"unknown",1
36,"admin.","single","secondary",1,206,0,1,"unknown",8,"may",183,1,-1,0,"unknown",1
37,"technician","married","secondary",1,316,0,1,"unknown",8,"may",238,1,-1,0,"unknown",1
51,"management","married","primary",0,57,0,0,"unknown",8,"may",61,1,-1,0,"unknown",1
28,"housemaid","divorced","primary",1,1,0,1,"unknown",8,"may",923,1,-1,0,"unknown",1
43,"blue-collar","married","secondary",0,-7,1,1,"unknown",8,"may",70,1,-1,0,"unknown",1
32,"blue-collar","single","primary",1,611,0,1,"unknown",8,"may",541,3,-1,0,"unknown",0
36,"entrepreneur","single","secondary",1,157,0,1,"unknown",8,"may",41,1,-1,0,"unknown",1
33,"unemployed","single","secondary",1,233,0,1,"unknown",8,"may",221,4,-1,0,"unknown",1
39,"admin.","married","secondary",1,419,0,0,"unknown",8,"may",35,1,-1,0,"unknown",1
28,"blue-collar","married","secondary",1,134,0,1,"unknown",8,"may",262,1,-1,0,"unknown",1
26,"technician","single","secondary",1,2087,1,1,"unknown",8,"may",151,1,-1,0,"unknown",1
40,"technician","married","tertiary",1,103,0,1,"unknown",8,"may",135,2,-1,0,"unknown",1
44,"housemaid","married","secondary",1,281,0,1,"unknown",8,"may",604,1,-1,0,"unknown",1
34,"management","married","tertiary",1,133,0,1,"unknown",8,"may",65,1,-1,0,"unknown",1
47,"blue-collar","married","primary",1,1865,0,1,"unknown",8,"may",380,3,-1,0,"unknown",1
55,"blue-collar","single","tertiary",1,325,0,1,"unknown",8,"may",693,1,-1,0,"unknown",1
48,"blue-collar","divorced","primary",1,-18,0,1,"unknown",8,"may",11,1,-1,0,"unknown",1
36,"blue-collar","single","primary",1,49,0,1,"unknown",8,"may",405,1,-1,0,"unknown",1
31,"management","single","tertiary",1,7444,0,0,"unknown",8,"may",20,1,-1,0,"unknown",1
30,"management","single","tertiary",1,59,0,0,"unknown",8,"may",202,1,-1,0,"unknown",1
46,"blue-collar","married","primary",1,45,0,1,"unknown",8,"may",235,1,-1,0,"unknown",1
30,"admin.","single","secondary",1,387,0,1,"unknown",8,"may",75,1,-1,0,"unknown",1
32,"blue-collar","single","secondary",1,5,0,0,"unknown",8,"may",134,1,-1,0,"unknown",1
48,"blue-collar","single","unknown",1,71,0,1,"unknown",8,"may",101,2,-1,0,"unknown",1
48,"admin.","single","secondary",1,96,0,1,"unknown",8,"may",255,1,-1,0,"unknown",1
36,"services","single","tertiary",1,72,0,1,"unknown",8,"may",80,1,-1,0,"unknown",1
41,"admin.","single","secondary",1,1715,0,1,"unknown",8,"may",462,1,-1,0,"unknown",1
49,"admin.","single","primary",1,181,0,1,"unknown",8,"may",161,3,-1,0,"unknown",1
26,"blue-collar","married","secondary",0,20,0,1,"unknown",8,"may",200,1,-1,0,"unknown",1
38,"management","married","secondary",1,65,0,1,"unknown",8,"may",56,1,-1,0,"unknown",1
27,"student","single","secondary",1,81,0,1,"unknown",8,"may",238,1,-1,0,"unknown",1
51,"retired","married","secondary",1,226,0,0,"unknown",8,"may",418,1,-1,0,"unknown",1
33,"admin.","divorced","secondary",1,1128,0,1,"unknown",8,"may",139,2,-1,0,"unknown",1
53,"unemployed","married","secondary",1,582,0,1,"unknown",8,"may",96,2,-1,0,"unknown",1
36,"technician","married","secondary",1,5611,0,1,"unknown",8,"may",39,1,-1,0,"unknown",1
48,"technician","divorced","secondary",1,177,0,1,"unknown",8,"may",471,1,-1,0,"unknown",1
27,"admin.","single","secondary",1,181,0,1,"unknown",8,"may",231,2,-1,0,"unknown",1
42,"technician","married","secondary",1,0,0,1,"unknown",8,"may",66,2,-1,0,"unknown",1
61,"blue-collar","married","primary",1,734,0,1,"unknown",8,"may",204,1,-1,0,"unknown",1
31,"self-employed","married","tertiary",1,322,0,1,"unknown",8,"may",159,1,-1,0,"unknown",1
37,"blue-collar","single","secondary",1,134,0,1,"unknown",8,"may",200,1,-1,0,"unknown",1
34,"entrepreneur","married","tertiary",1,10350,0,1,"unknown",8,"may",187,3,-1,0,"unknown",1
55,"technician","married","unknown",1,84,0,1,"unknown",8,"may",166,1,-1,0,"unknown",1
24,"services","married","secondary",1,620,0,1,"unknown",8,"may",144,1,-1,0,"unknown",1
41,"technician","married","unknown",1,254,0,1,"unknown",8,"may",690,1,-1,0,"unknown",1
34,"blue-collar","single","primary",1,0,0,1,"unknown",8,"may",323,1,-1,0,"unknown",1
29,"blue-collar","married","secondary",1,5903,0,1,"unknown",8,"may",194,1,-1,0,"unknown",1
42,"blue-collar","single","primary",1,134,0,0,"unknown",8,"may",82,1,-1,0,"unknown",1
45,"services","married","secondary",1,1381,0,1,"unknown",8,"may",269,1,-1,0,"unknown",1
49,"management","married","secondary",1,104,0,1,"unknown",8,"may",285,1,-1,0,"unknown",1
26,"blue-collar","single","primary",1,318,0,1,"unknown",8,"may",101,1,-1,0,"unknown",1
35,"technician","single","secondary",1,2151,0,1,"unknown",8,"may",294,1,-1,0,"unknown",1
49,"services","married","secondary",1,-8,0,1,"unknown",8,"may",1119,1,-1,0,"unknown",0
44,"blue-collar","married","primary",1,185,0,1,"unknown",8,"may",249,1,-1,0,"unknown",1
41,"management","married","tertiary",1,1773,1,1,"unknown",8,"may",106,1,-1,0,"unknown",1
50,"blue-collar","married","primary",1,40,0,1,"unknown",8,"may",152,1,-1,0,"unknown",1
58,"retired","married","tertiary",1,44,0,1,"unknown",8,"may",12,2,-1,0,"unknown",1
43,"blue-collar","married","secondary",1,0,0,1,"unknown",8,"may",187,1,-1,0,"unknown",1
34,"management","married","tertiary",1,0,0,1,"unknown",8,"may",214,2,-1,0,"unknown",1
57,"admin.","divorced","secondary",1,3058,0,1,"unknown",8,"may",268,1,-1,0,"unknown",1
43,"services","divorced","secondary",1,130,0,1,"unknown",8,"may",193,1,-1,0,"unknown",1
38,"services","married","secondary",1,507,0,1,"unknown",8,"may",95,1,-1,0,"unknown",1
35,"self-employed","married","tertiary",1,844,0,1,"unknown",8,"may",60,1,-1,0,"unknown",1
49,"admin.","married","primary",1,458,0,1,"unknown",8,"may",381,1,-1,0,"unknown",1
33,"blue-collar","married","primary",0,-744,0,1,"unknown",8,"may",206,1,-1,0,"unknown",1
60,"retired","married","primary",1,-2,0,1,"unknown",8,"may",75,1,-1,0,"unknown",1
33,"technician","single","tertiary",1,129,0,1,"unknown",8,"may",128,1,-1,0,"unknown",1
33,"services","divorced","secondary",1,411,0,1,"unknown",8,"may",216,1,-1,0,"unknown",1
47,"management","married","tertiary",1,643,0,1,"unknown",8,"may",155,1,-1,0,"unknown",1
37,"technician","single","unknown",1,391,0,1,"unknown",8,"may",103,3,-1,0,"unknown",1
34,"blue-collar","married","secondary",1,80,0,0,"unknown",8,"may",494,1,-1,0,"unknown",1
32,"technician","single","secondary",1,10,0,1,"unknown",8,"may",107,1,-1,0,"unknown",1
36,"admin.","married","secondary",1,114,0,0,"unknown",8,"may",147,1,-1,0,"unknown",1
40,"blue-collar","single","secondary",1,1,0,1,"unknown",8,"may",190,1,-1,0,"unknown",1
57,"management","married","tertiary",1,1341,0,1,"unknown",8,"may",339,2,-1,0,"unknown",1
48,"blue-collar","married","primary",1,4,0,1,"unknown",8,"may",198,1,-1,0,"unknown",1
26,"blue-collar","married","secondary",1,2770,0,1,"unknown",8,"may",141,1,-1,0,"unknown",1
30,"management","single","tertiary",1,5956,0,1,"unknown",8,"may",255,1,-1,0,"unknown",1
41,"admin.","married","secondary",1,55,0,1,"unknown",8,"may",1120,2,-1,0,"unknown",0
30,"self-employed","married","secondary",1,131,0,1,"unknown",8,"may",306,1,-1,0,"unknown",1
35,"management","married","tertiary",1,1942,0,1,"unknown",8,"may",249,1,-1,0,"unknown",1
36,"entrepreneur","married","unknown",1,298,0,1,"unknown",8,"may",215,1,-1,0,"unknown",1
52,"technician","married","secondary",1,291,1,1,"unknown",8,"may",143,1,-1,0,"unknown",1
45,"blue-collar","married","primary",1,85,0,1,"unknown",8,"may",162,1,-1,0,"unknown",1
35,"management","single","tertiary",1,797,0,1,"unknown",8,"may",81,1,-1,0,"unknown",1
46,"blue-collar","single","secondary",1,152,0,1,"unknown",8,"may",33,4,-1,0,"unknown",1
39,"blue-collar","married","primary",1,481,0,1,"unknown",8,"may",204,1,-1,0,"unknown",1
38,"management","married","tertiary",1,66,0,1,"unknown",8,"may",124,1,-1,0,"unknown",1
38,"blue-collar","married","secondary",1,4586,0,1,"unknown",8,"may",784,1,-1,0,"unknown",1
31,"technician","single","tertiary",1,1798,0,1,"unknown",8,"may",393,1,-1,0,"unknown",1
39,"management","single","tertiary",1,220,0,1,"unknown",8,"may",87,2,-1,0,"unknown",1
32,"blue-collar","married","secondary",1,715,0,1,"unknown",8,"may",108,2,-1,0,"unknown",1
32,"services","married","secondary",1,442,0,1,"unknown",8,"may",207,1,-1,0,"unknown",1
26,"student","single","secondary",1,85,0,1,"unknown",8,"may",278,2,-1,0,"unknown",1
35,"technician","married","secondary",1,319,0,1,"unknown",8,"may",74,1,-1,0,"unknown",1
26,"blue-collar","single","secondary",1,-29,0,1,"unknown",8,"may",196,1,-1,0,"unknown",1
33,"admin.","single","secondary",1,303,1,1,"unknown",8,"may",149,1,-1,0,"unknown",1
41,"unknown","single","primary",1,2398,0,1,"unknown",8,"may",287,2,-1,0,"unknown",1
30,"entrepreneur","married","secondary",1,31,1,1,"unknown",8,"may",229,1,-1,0,"unknown",1
36,"technician","single","secondary",1,1832,0,1,"unknown",8,"may",154,1,-1,0,"unknown",1
46,"services","married","secondary",1,2019,0,1,"unknown",8,"may",357,1,-1,0,"unknown",1
30,"blue-collar","married","primary",1,3,0,1,"unknown",8,"may",147,1,-1,0,"unknown",1
46,"services","married","secondary",1,397,1,1,"unknown",8,"may",93,1,-1,0,"unknown",1
38,"technician","married","tertiary",1,1161,0,1,"unknown",8,"may",665,1,-1,0,"unknown",1
24,"technician","single","tertiary",1,777,0,1,"unknown",8,"may",131,1,-1,0,"unknown",1
41,"management","divorced","tertiary",1,47,0,1,"unknown",8,"may",160,1,-1,0,"unknown",1
28,"technician","married","primary",1,-58,0,1,"unknown",8,"may",74,1,-1,0,"unknown",1
55,"unemployed","single","tertiary",1,1513,0,1,"unknown",8,"may",60,1,-1,0,"unknown",1
40,"management","married","tertiary",1,121,1,1,"unknown",8,"may",82,1,-1,0,"unknown",1
38,"management","divorced","tertiary",1,904,0,1,"unknown",8,"may",475,1,-1,0,"unknown",1
40,"technician","married","secondary",1,697,0,1,"unknown",8,"may",111,1,-1,0,"unknown",1
54,"services","married","secondary",1,841,0,1,"unknown",8,"may",284,4,-1,0,"unknown",1
49,"housemaid","married","secondary",1,7317,0,1,"unknown",8,"may",140,1,-1,0,"unknown",1
44,"blue-collar","married","secondary",1,-95,0,1,"unknown",8,"may",110,1,-1,0,"unknown",1
32,"management","single","tertiary",1,751,0,1,"unknown",8,"may",64,1,-1,0,"unknown",1
36,"blue-collar","married","primary",1,250,0,1,"unknown",8,"may",149,1,-1,0,"unknown",1
35,"technician","single","secondary",1,365,0,1,"unknown",8,"may",256,2,-1,0,"unknown",1
31,"management","single","tertiary",1,1315,0,1,"unknown",8,"may",156,1,-1,0,"unknown",1
34,"technician","married","secondary",1,65,0,1,"unknown",8,"may",63,3,-1,0,"unknown",1
36,"management","married","tertiary",1,1852,1,1,"unknown",8,"may",362,1,-1,0,"unknown",1
44,"admin.","single","secondary",1,-84,0,1,"unknown",8,"may",32,3,-1,0,"unknown",1
44,"blue-collar","single","secondary",1,36,0,1,"unknown",8,"may",712,1,-1,0,"unknown",1
51,"blue-collar","married","unknown",1,125,0,1,"unknown",8,"may",102,2,-1,0,"unknown",1
36,"blue-collar","married","secondary",1,0,1,1,"unknown",8,"may",338,2,-1,0,"unknown",1
37,"blue-collar","married","secondary",1,105,0,1,"unknown",8,"may",69,2,-1,0,"unknown",1
31,"services","married","secondary",1,432,0,1,"unknown",8,"may",446,1,-1,0,"unknown",1
42,"blue-collar","married","primary",1,555,0,1,"unknown",8,"may",249,2,-1,0,"unknown",1
55,"entrepreneur","married","primary",1,-24,0,1,"unknown",8,"may",176,1,-1,0,"unknown",1
57,"management","married","tertiary",1,2261,0,1,"unknown",8,"may",1007,1,-1,0,"unknown",1
33,"services","married","secondary",1,804,0,0,"unknown",8,"may",266,1,-1,0,"unknown",1
44,"blue-collar","married","secondary",0,-617,0,1,"unknown",8,"may",172,1,-1,0,"unknown",1
30,"technician","married","secondary",1,-1,0,1,"unknown",8,"may",323,1,-1,0,"unknown",1
37,"services","married","secondary",1,237,0,1,"unknown",8,"may",175,1,-1,0,"unknown",1
32,"admin.","married","secondary",1,514,0,1,"unknown",8,"may",459,1,-1,0,"unknown",1
33,"blue-collar","married","secondary",1,1988,0,1,"unknown",8,"may",211,2,-1,0,"unknown",1
31,"technician","single","tertiary",1,491,0,1,"unknown",8,"may",237,1,-1,0,"unknown",1
46,"technician","married","tertiary",1,675,0,1,"unknown",8,"may",50,1,-1,0,"unknown",1
34,"blue-collar","single","secondary",1,177,0,1,"unknown",8,"may",500,1,-1,0,"unknown",1
51,"admin.","divorced","secondary",1,340,0,1,"unknown",8,"may",186,1,-1,0,"unknown",1
49,"technician","married","primary",1,230,0,1,"unknown",8,"may",96,1,-1,0,"unknown",1
52,"management","single","tertiary",0,0,1,1,"unknown",8,"may",98,1,-1,0,"unknown",1
43,"technician","married","tertiary",1,2331,0,1,"unknown",8,"may",364,4,-1,0,"unknown",1
35,"blue-collar","divorced","secondary",1,0,0,1,"unknown",8,"may",477,1,-1,0,"unknown",1
27,"student","single","secondary",1,217,0,1,"unknown",8,"may",319,1,-1,0,"unknown",1
43,"blue-collar","married","primary",1,186,0,1,"unknown",8,"may",178,1,-1,0,"unknown",1
49,"admin.","divorced","secondary",1,168,0,0,"unknown",8,"may",513,1,-1,0,"unknown",0
50,"services","divorced","secondary",1,145,0,1,"unknown",8,"may",170,1,-1,0,"unknown",1
33,"admin.","divorced","secondary",1,140,0,1,"unknown",8,"may",139,1,-1,0,"unknown",1
49,"services","married","secondary",1,-22,0,1,"unknown",8,"may",70,1,-1,0,"unknown",1
50,"technician","married","secondary",1,389,0,1,"unknown",8,"may",110,1,-1,0,"unknown",1
42,"admin.","married","secondary",1,323,0,0,"unknown",8,"may",280,2,-1,0,"unknown",1
28,"services","married","secondary",1,6,0,1,"unknown",8,"may",667,1,-1,0,"unknown",1
41,"technician","married","secondary",1,225,0,0,"unknown",8,"may",63,2,-1,0,"unknown",1
34,"services","married","secondary",1,142,0,1,"unknown",8,"may",159,4,-1,0,"unknown",1
58,"blue-collar","married","primary",1,5,1,1,"unknown",8,"may",177,2,-1,0,"unknown",1
46,"blue-collar","married","primary",1,174,0,0,"unknown",8,"may",108,3,-1,0,"unknown",1
46,"blue-collar","married","primary",1,-768,0,1,"unknown",8,"may",194,3,-1,0,"unknown",1
42,"blue-collar","married","secondary",1,30,1,1,"unknown",8,"may",366,2,-1,0,"unknown",1
40,"blue-collar","married","primary",1,968,0,0,"unknown",8,"may",213,1,-1,0,"unknown",1
42,"blue-collar","divorced","secondary",1,47,0,0,"unknown",8,"may",141,1,-1,0,"unknown",1
33,"entrepreneur","married","secondary",1,0,0,0,"unknown",8,"may",982,1,-1,0,"unknown",1
27,"services","married","primary",1,91,0,1,"unknown",8,"may",168,2,-1,0,"unknown",1
43,"blue-collar","married","primary",1,-77,0,1,"unknown",8,"may",468,1,-1,0,"unknown",1
28,"blue-collar","married","unknown",1,486,0,1,"unknown",8,"may",180,1,-1,0,"unknown",1
34,"blue-collar","single","secondary",1,341,0,1,"unknown",8,"may",195,1,-1,0,"unknown",1
37,"services","married","secondary",1,50,0,1,"unknown",8,"may",352,3,-1,0,"unknown",1
41,"services","married","secondary",1,205,0,1,"unknown",8,"may",91,1,-1,0,"unknown",1
39,"admin.","single","secondary",1,762,0,1,"unknown",8,"may",288,1,-1,0,"unknown",1
37,"technician","single","tertiary",1,31,0,1,"unknown",8,"may",72,1,-1,0,"unknown",1
41,"unemployed","married","primary",0,-581,0,1,"unknown",8,"may",218,2,-1,0,"unknown",1
36,"services","single","secondary",1,-45,0,1,"unknown",8,"may",289,1,-1,0,"unknown",1
51,"blue-collar","married","primary",1,0,1,1,"unknown",8,"may",384,1,-1,0,"unknown",1
28,"self-employed","married","tertiary",1,120,0,0,"unknown",8,"may",130,3,-1,0,"unknown",1
31,"blue-collar","married","secondary",1,335,0,1,"unknown",8,"may",226,1,-1,0,"unknown",1
33,"services","married","secondary",1,-232,0,1,"unknown",8,"may",208,1,-1,0,"unknown",1
28,"admin.","divorced","secondary",1,785,0,1,"unknown",8,"may",442,2,-1,0,"unknown",0
31,"services","married","secondary",1,28,0,1,"unknown",8,"may",101,1,-1,0,"unknown",1
43,"management","single","tertiary",1,2067,0,1,"unknown",8,"may",756,1,-1,0,"unknown",0
48,"blue-collar","married","primary",1,448,0,1,"unknown",8,"may",189,1,-1,0,"unknown",1
26,"student","single","tertiary",1,37,0,1,"unknown",8,"may",108,1,-1,0,"unknown",1
34,"technician","single","tertiary",1,301,0,1,"unknown",8,"may",205,1,-1,0,"unknown",1
38,"blue-collar","married","primary",1,668,1,1,"unknown",8,"may",238,1,-1,0,"unknown",1
51,"admin.","divorced","secondary",1,115,0,0,"unknown",8,"may",136,1,-1,0,"unknown",1
49,"admin.","single","secondary",1,275,1,1,"unknown",8,"may",14,1,-1,0,"unknown",1
60,"retired","married","primary",1,414,1,1,"unknown",8,"may",395,1,-1,0,"unknown",1
32,"management","single","tertiary",1,3,0,1,"unknown",8,"may",161,1,-1,0,"unknown",1
36,"admin.","divorced","secondary",1,496,1,1,"unknown",8,"may",269,3,-1,0,"unknown",1
28,"management","single","tertiary",1,150,0,1,"unknown",8,"may",491,1,-1,0,"unknown",1
34,"management","single","tertiary",1,163,1,1,"unknown",8,"may",44,1,-1,0,"unknown",1
40,"admin.","single","secondary",1,1322,0,1,"unknown",8,"may",26,1,-1,0,"unknown",1
33,"housemaid","married","primary",1,1713,0,1,"unknown",8,"may",22,1,-1,0,"unknown",1
37,"admin.","married","primary",1,242,0,1,"unknown",8,"may",161,8,-1,0,"unknown",1
40,"management","married","tertiary",1,-29,1,1,"unknown",8,"may",406,2,-1,0,"unknown",1
59,"retired","divorced","tertiary",1,381,0,1,"unknown",8,"may",422,4,-1,0,"unknown",1
39,"blue-collar","single","secondary",1,82,0,1,"unknown",8,"may",147,5,-1,0,"unknown",1
28,"management","single","tertiary",1,21,0,1,"unknown",8,"may",219,3,-1,0,"unknown",1
30,"services","married","secondary",1,1801,0,1,"unknown",8,"may",807,2,-1,0,"unknown",1
40,"blue-collar","married","primary",1,640,0,0,"unknown",8,"may",347,2,-1,0,"unknown",1
28,"blue-collar","married","primary",1,113,0,1,"unknown",8,"may",534,2,-1,0,"unknown",1
39,"blue-collar","married","secondary",1,1042,0,1,"unknown",8,"may",58,2,-1,0,"unknown",1
44,"services","divorced","secondary",1,240,0,1,"unknown",8,"may",155,2,-1,0,"unknown",1
39,"services","single","secondary",1,-244,0,1,"unknown",8,"may",152,2,-1,0,"unknown",1
30,"blue-collar","married","primary",1,70,0,0,"unknown",8,"may",461,3,-1,0,"unknown",1
35,"blue-collar","married","secondary",1,-339,0,1,"unknown",8,"may",389,2,-1,0,"unknown",1
31,"management","married","tertiary",1,59,0,1,"unknown",8,"may",314,3,-1,0,"unknown",1
47,"management","married","primary",1,1222,0,1,"unknown",8,"may",28,3,-1,0,"unknown",1
26,"student","single","unknown",1,-41,0,1,"unknown",8,"may",229,2,-1,0,"unknown",1
25,"blue-collar","single","secondary",1,0,0,1,"unknown",8,"may",30,2,-1,0,"unknown",1
42,"management","married","tertiary",1,6,0,1,"unknown",8,"may",103,4,-1,0,"unknown",1
30,"blue-collar","married","primary",1,4,0,1,"unknown",8,"may",32,2,-1,0,"unknown",1
28,"services","married","secondary",1,20,0,0,"unknown",8,"may",252,2,-1,0,"unknown",1
46,"admin.","divorced","tertiary",1,846,0,1,"unknown",8,"may",369,2,-1,0,"unknown",1
43,"blue-collar","divorced","secondary",1,338,0,1,"unknown",8,"may",116,1,-1,0,"unknown",1
38,"technician","married","unknown",1,90,0,0,"unknown",8,"may",20,2,-1,0,"unknown",1
31,"blue-collar","married","primary",1,406,0,1,"unknown",8,"may",31,1,-1,0,"unknown",1
29,"services","single","secondary",1,2,1,1,"unknown",8,"may",190,1,-1,0,"unknown",1
34,"services","married","secondary",1,2211,1,1,"unknown",8,"may",149,1,-1,0,"unknown",1
40,"blue-collar","married","primary",1,87,0,1,"unknown",8,"may",210,1,-1,0,"unknown",1
30,"technician","single","tertiary",1,178,0,1,"unknown",8,"may",234,1,-1,0,"unknown",1
44,"technician","married","unknown",1,185,0,0,"unknown",8,"may",63,1,-1,0,"unknown",1
38,"blue-collar","married","secondary",1,-210,0,1,"unknown",8,"may",21,1,-1,0,"unknown",1
43,"management","divorced","tertiary",1,388,0,1,"unknown",8,"may",2087,2,-1,0,"unknown",0
32,"blue-collar","married","secondary",1,1,0,1,"unknown",8,"may",102,1,-1,0,"unknown",1
33,"management","married","secondary",0,879,0,1,"unknown",8,"may",245,1,-1,0,"unknown",1
32,"blue-collar","married","secondary",1,214,0,1,"unknown",8,"may",190,1,-1,0,"unknown",1
40,"technician","married","unknown",1,698,0,1,"unknown",8,"may",223,2,-1,0,"unknown",1
34,"management","married","tertiary",1,1601,0,1,"unknown",8,"may",650,2,-1,0,"unknown",1
30,"blue-collar","married","secondary",1,717,0,1,"unknown",8,"may",42,1,-1,0,"unknown",1
53,"blue-collar","divorced","primary",1,255,0,1,"unknown",8,"may",206,2,-1,0,"unknown",1
39,"management","single","tertiary",1,375,0,1,"unknown",8,"may",66,2,-1,0,"unknown",1
46,"blue-collar","married","primary",1,587,0,1,"unknown",8,"may",173,2,-1,0,"unknown",1
32,"management","married","tertiary",1,644,0,0,"unknown",8,"may",477,2,-1,0,"unknown",1
60,"technician","married","unknown",1,0,0,1,"unknown",8,"may",77,1,-1,0,"unknown",1
40,"management","single","tertiary",1,-275,0,1,"unknown",8,"may",219,2,-1,0,"unknown",1
47,"blue-collar","married","secondary",1,116,0,1,"unknown",8,"may",376,2,-1,0,"unknown",1
25,"entrepreneur","married","tertiary",1,37,0,0,"unknown",8,"may",453,2,-1,0,"unknown",1
44,"blue-collar","married","primary",1,753,0,1,"unknown",8,"may",151,2,-1,0,"unknown",1
38,"blue-collar","single","primary",1,162,0,1,"unknown",8,"may",200,2,-1,0,"unknown",1
45,"admin.","divorced","secondary",1,984,0,1,"unknown",8,"may",298,5,-1,0,"unknown",1
34,"blue-collar","married","secondary",1,199,0,1,"unknown",8,"may",627,3,-1,0,"unknown",1
36,"services","divorced","secondary",1,241,0,1,"unknown",8,"may",133,1,-1,0,"unknown",1
30,"blue-collar","single","secondary",1,648,0,0,"unknown",8,"may",287,1,-1,0,"unknown",1
35,"blue-collar","single","secondary",1,907,0,0,"unknown",8,"may",242,1,-1,0,"unknown",1
39,"unemployed","divorced","secondary",1,6322,1,1,"unknown",8,"may",184,1,-1,0,"unknown",1
46,"blue-collar","married","secondary",1,125,0,0,"unknown",8,"may",119,2,-1,0,"unknown",1
36,"self-employed","married","primary",1,90,0,1,"unknown",8,"may",403,2,-1,0,"unknown",1
22,"technician","single","secondary",1,54,0,0,"unknown",8,"may",626,6,-1,0,"unknown",1
26,"blue-collar","single","secondary",1,-132,1,1,"unknown",8,"may",12,1,-1,0,"unknown",1
48,"admin.","divorced","secondary",1,267,1,1,"unknown",8,"may",266,1,-1,0,"unknown",1
32,"blue-collar","married","primary",1,289,0,1,"unknown",8,"may",23,4,-1,0,"unknown",1
58,"self-employed","divorced","secondary",1,613,0,1,"unknown",8,"may",154,2,-1,0,"unknown",1
57,"entrepreneur","married","unknown",1,618,0,1,"unknown",8,"may",10,7,-1,0,"unknown",1
53,"management","married","tertiary",1,1786,0,1,"unknown",8,"may",66,2,-1,0,"unknown",1
29,"management","divorced","tertiary",1,607,0,0,"unknown",8,"may",240,3,-1,0,"unknown",1
34,"services","married","secondary",1,586,0,0,"unknown",8,"may",224,2,-1,0,"unknown",1
32,"services","single","secondary",1,459,0,1,"unknown",8,"may",202,2,-1,0,"unknown",1
55,"entrepreneur","married","primary",1,298,0,1,"unknown",8,"may",144,3,-1,0,"unknown",1
50,"blue-collar","divorced","primary",1,134,1,1,"unknown",8,"may",263,2,-1,0,"unknown",1
43,"blue-collar","married","primary",1,34,0,1,"unknown",8,"may",543,3,-1,0,"unknown",1
44,"services","single","secondary",1,1378,0,1,"unknown",8,"may",257,2,-1,0,"unknown",1
27,"blue-collar","married","tertiary",1,417,0,0,"unknown",8,"may",237,2,-1,0,"unknown",1
35,"blue-collar","married","secondary",1,25,0,1,"unknown",8,"may",23,5,-1,0,"unknown",1
45,"services","married","secondary",1,22,0,1,"unknown",8,"may",209,3,-1,0,"unknown",1
35,"blue-collar","single","primary",1,398,0,1,"unknown",8,"may",34,1,-1,0,"unknown",1
49,"blue-collar","single","primary",1,1164,0,1,"unknown",8,"may",72,1,-1,0,"unknown",1
34,"management","married","secondary",1,487,0,1,"unknown",8,"may",442,2,-1,0,"unknown",1
46,"admin.","married","secondary",1,1069,0,1,"unknown",8,"may",45,2,-1,0,"unknown",1
43,"blue-collar","married","primary",1,-192,0,1,"unknown",8,"may",1120,2,-1,0,"unknown",0
42,"retired","married","primary",1,0,0,1,"unknown",8,"may",186,2,-1,0,"unknown",1
